Data File Name,2100 expert_DNA 7500_DE34903367_2015-04-21_12-39-18.xad
Data File Path,C:\Users\GEGC\Desktop
Date Created,"Tuesday, April 21, 2015 05:39:17"
Date Last Modified,"Tuesday, April 21, 2015 06:16:44"
Version Created,B.02.08.SI648
Version Last Modified,B.02.08.SI648
 
Assay Name,DNA 7500 Series II
Assay Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\assays\dsDNA
Assay Title,DNA 7500
Assay Version,2.3
 
Number of Samples Run,12
 
Sample Name,Sample 8
Number of Events,1481
 
Time,Value
20,-4.305267E-02
20.05,-4.305267E-02
20.1,-4.305267E-02
20.15,-4.305267E-02
20.2,-4.305267E-02
20.25,-4.305267E-02
20.3,-4.305267E-02
20.35,-4.305267E-02
20.4,-4.305267E-02
20.45,-4.305267E-02
20.5,-4.305267E-02
20.55,-4.305267E-02
20.6,-4.305267E-02
20.65,-4.305267E-02
20.7,-4.305267E-02
20.75,-4.305267E-02
20.8,-4.305267E-02
20.85,-4.305267E-02
20.9,-4.305267E-02
20.95,-4.305267E-02
21,-4.305267E-02
21.05,-4.305267E-02
21.1,-4.305267E-02
21.15,-4.305267E-02
21.2,-4.305267E-02
21.25,-4.305267E-02
21.3,-4.305267E-02
21.35,-4.305267E-02
21.4,-4.305267E-02
21.45,-4.305267E-02
21.5,-4.305267E-02
21.55,-4.305267E-02
21.6,-4.305267E-02
21.65,-4.305267E-02
21.7,-4.305267E-02
21.75,-3.913879E-02
21.8,-1.800925E-02
21.85,-2.264627E-02
21.9,-3.154996E-02
21.95,-4.239542E-02
22,-5.069972E-02
22.05,-4.578312E-02
22.1,-4.902858E-02
22.15,-7.234168E-02
22.2,-8.045482E-02
22.25,-3.992106E-02
22.3,-1.336195E-02
22.35,-5.042802E-03
22.4,9.195039E-03
22.45,2.825053E-02
22.5,2.628032E-02
22.55,7.124693E-03
22.6,-1.181032E-02
22.65,-3.453986E-02
22.7,-0.0628427
22.75,-7.318778E-02
22.8,-5.065285E-02
22.85,-1.973368E-02
22.9,5.563958E-03
22.95,1.179011E-02
23,2.878927E-02
23.05,1.677429E-02
23.1,-1.197173E-02
23.15,-4.767477E-02
23.2,-9.883665E-02
23.25,-0.1176871
23.3,-0.1095059
23.35,-9.801093E-02
23.4,-0.1209749
23.45,-0.1193919
23.5,-0.1036844
23.55,-9.494179E-02
23.6,-0.1032028
23.65,-0.1138872
23.7,-0.1159828
23.75,-0.1192808
23.8,-0.1169286
23.85,-0.0982758
23.9,-0.1063173
23.95,-9.811382E-02
24,-8.793128E-02
24.05,-8.256814E-02
24.1,-7.940735E-02
24.15,-5.700411E-02
24.2,-4.153697E-02
24.25,-3.928095E-02
24.3,-0.0518284
24.35,-6.148339E-02
24.4,-6.445923E-02
24.45,-6.334094E-02
24.5,-6.213995E-02
24.55,-6.910987E-02
24.6,-6.288303E-02
24.65,-5.538041E-02
24.7,-6.225304E-02
24.75,-0.09303
24.8,-0.1027025
24.85,-0.1013522
24.9,-0.1018611
24.95,-0.1082663
25,-0.1195995
25.05,-0.1092438
25.1,-0.0954884
25.15,-8.757678E-02
25.2,-0.0906887
25.25,-9.403984E-02
25.3,-8.924745E-02
25.35,-8.309847E-02
25.4,-8.023132E-02
25.45,-8.575526E-02
25.5,-8.448132E-02
25.55,-9.131213E-02
25.6,-0.1008654
25.65,-0.1093151
25.7,-0.1183629
25.75,-0.1043176
25.8,-6.983072E-02
25.85,-4.105401E-02
25.9,-5.687622E-02
25.95,-8.832932E-02
26,-0.1406701
26.05,-0.1914357
26.1,-0.2251736
26.15,-0.2322806
26.2,-0.2371504
26.25,-0.2116362
26.3,-0.1806764
26.35,-0.1824733
26.4,-0.2114491
26.45,-0.2245343
26.5,-0.2295942
26.55,-0.2313754
26.6,-0.2326552
26.65,-0.2213893
26.7,-0.2244977
26.75,-0.2325769
26.8,-0.2334654
26.85,-0.2507932
26.9,-0.2391485
26.95,-0.2345561
27,-0.240668
27.05,-0.230603
27.1,-0.224916
27.15,-0.2065553
27.2,-0.2013459
27.25,-0.2283807
27.3,-0.2406067
27.35,-0.2340637
27.4,-0.2317675
27.45,-0.2392706
27.5,-0.2529669
27.55,-0.2488976
27.6,-0.2491647
27.65,-0.2497933
27.7,-0.2502533
27.75,-0.2714434
27.8,-0.2594527
27.85,-0.2316028
27.9,-0.1989625
27.95,-0.1735928
28,-0.1434318
28.05,-0.1347467
28.1,-0.1364166
28.15,-0.1427484
28.2,-0.1641477
28.25,-0.1723668
28.3,-0.1664663
28.35,-0.150705
28.4,-0.1328662
28.45,-0.154581
28.5,-0.1888563
28.55,-0.2264954
28.6,-0.2621012
28.65,-0.2943081
28.7,-0.3030498
28.75,-0.2844739
28.8,-0.2525762
28.85,-0.2258336
28.9,-0.2087565
28.95,-0.2245416
29,-0.2420407
29.05,-0.2552391
29.1,-0.2867041
29.15,-0.3194606
29.2,-0.3164357
29.25,-0.289781
