Data File Name,2100 expert_DNA 7500_DE34903367_2015-04-21_12-39-18.xad
Data File Path,C:\Users\GEGC\Desktop
Date Created,"Tuesday, April 21, 2015 05:39:17"
Date Last Modified,"Tuesday, April 21, 2015 06:16:44"
Version Created,B.02.08.SI648
Version Last Modified,B.02.08.SI648
 
Assay Name,DNA 7500 Series II
Assay Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\assays\dsDNA
Assay Title,DNA 7500
Assay Version,2.3
 
Number of Samples Run,12
 
Sample Name,Sample 7
Number of Events,1481
 
Time,Value
20,-2.836609E-02
20.05,-2.836609E-02
20.1,-2.836609E-02
20.15,-2.836609E-02
20.2,-2.836609E-02
20.25,-2.836609E-02
20.3,-2.836609E-02
20.35,-2.836609E-02
20.4,-2.836609E-02
20.45,-2.836609E-02
20.5,-2.836609E-02
20.55,-2.836609E-02
20.6,-2.836609E-02
20.65,-2.836609E-02
20.7,-2.836609E-02
20.75,-2.836609E-02
20.8,-2.836609E-02
20.85,-2.836609E-02
20.9,-2.836609E-02
20.95,-2.836609E-02
21,-2.836609E-02
21.05,-2.836609E-02
21.1,-2.836609E-02
21.15,-2.836609E-02
21.2,-2.836609E-02
21.25,-2.836609E-02
21.3,-2.836609E-02
21.35,-2.836609E-02
21.4,-2.836609E-02
21.45,-2.836609E-02
21.5,-2.836609E-02
21.55,-2.836609E-02
21.6,-2.836609E-02
21.65,-2.836609E-02
21.7,-2.836609E-02
21.75,-6.456968E-02
21.8,-5.203917E-02
21.85,-0.0170946
21.9,4.175528E-02
21.95,7.897381E-02
22,8.937015E-02
22.05,8.752354E-02
22.1,8.007984E-02
22.15,5.743257E-02
22.2,0.0480205
22.25,4.788179E-02
22.3,3.683285E-02
22.35,1.462366E-02
22.4,4.515054E-03
22.45,-1.083373E-02
22.5,-2.055074E-02
22.55,9.470137E-03
22.6,0.2553271
22.65,0.8348063
22.7,1.565645
22.75,2.22001
22.8,2.530634
22.85,2.263826
22.9,1.737268
22.95,1.074885
23,0.4062402
23.05,-0.1225648
23.1,-0.2772548
23.15,-0.1895053
23.2,-5.314829E-02
23.25,1.575053E-02
23.3,-0.0458836
23.35,-0.1217838
23.4,-0.1412756
23.45,-0.1404617
23.5,-0.1378902
23.55,-0.1403455
23.6,-0.154959
23.65,-0.1471374
23.7,-0.1481595
23.75,-0.1634609
23.8,-0.1778323
23.85,-0.1825936
23.9,-0.1759031
23.95,-0.1786323
24,-0.1936014
24.05,-0.2079164
24.1,-0.2033076
24.15,-0.1952849
24.2,-0.1863032
24.25,-0.1745158
24.3,-0.1541371
24.35,-0.1575876
24.4,-0.1491
24.45,-0.1436322
24.5,-0.1324563
24.55,-8.273597E-02
24.6,-6.296062E-02
24.65,-8.725183E-02
24.7,-0.1048551
24.75,-0.1107036
24.8,-0.1496105
24.85,-0.1836385
24.9,-0.2149963
24.95,-0.2284624
25,-0.2223485
25.05,-0.2105768
25.1,-0.2126288
25.15,-0.2178019
25.2,-0.2102829
25.25,-0.1905533
25.3,-0.1794583
25.35,-0.1552959
25.4,-0.1617382
25.45,-0.1836234
25.5,-0.2086173
25.55,-0.2296673
25.6,-0.2509086
25.65,-0.2612523
25.7,-0.2518992
25.75,-0.2282167
25.8,-0.2157741
25.85,-0.2516213
25.9,-0.2999311
25.95,-0.3453223
26,-0.3719222
26.05,-0.3598091
26.1,-0.3590615
26.15,-0.3432248
26.2,-0.3133864
26.25,-0.2826616
26.3,-0.2832164
26.35,-0.2620758
26.4,-0.2472853
26.45,-0.2285715
26.5,-0.210692
26.55,-0.2300352
26.6,-0.2585517
26.65,-0.2689862
26.7,-0.2731552
26.75,-0.2797765
26.8,-0.2874091
26.85,-0.2652468
26.9,-0.2511051
26.95,-0.2362557
27,-0.2224544
27.05,-0.2408527
27.1,-0.2519824
27.15,-0.2802314
27.2,-0.3259613
27.25,-0.3771453
27.3,-0.3979576
27.35,-0.3857603
27.4,-0.3701859
27.45,-0.3511962
27.5,-0.3300001
27.55,-0.316936
27.6,-0.3431623
27.65,-0.3413536
27.7,-0.3220445
27.75,-0.3002926
27.8,-0.282729
27.85,-0.2903401
27.9,-0.3132456
27.95,-0.3216991
28,-0.30342
28.05,-0.2982444
28.1,-0.294918
28.15,-0.272184
28.2,-0.2601754
28.25,-0.2787763
28.3,-0.3021734
28.35,-0.3500019
28.4,-0.3817487
28.45,-0.3923041
28.5,-0.3877768
28.55,-0.3930805
28.6,-0.3820473
28.65,-0.3738116
28.7,-0.3676941
28.75,-0.3624132
28.8,-0.3649066
28.85,-0.3794403
28.9,-0.3863785
28.95,-0.3751536
29,-0.3455134
29.05,-0.327804
29.1,-0.307793
29.15,-0.3075436
29.2,-0.3207343
29.25,-0.3359254
29.3,-0.3426922
29.35,-0.3340737
29.4,-0.3305748
29.45,-0.3387148
29.5,-0.3640843
29.55,-0.4233817
29.6,-0.4437686
29.65,-0.4639591
29.7,-0.4771065
