Data File Name,2100 expert_DNA 7500_DE34903367_2015-04-21_12-39-18.xad
Data File Path,C:\Users\GEGC\Desktop
Date Created,"Tuesday, April 21, 2015 05:39:17"
Date Last Modified,"Tuesday, April 21, 2015 06:16:44"
Version Created,B.02.08.SI648
Version Last Modified,B.02.08.SI648
 
Assay Name,DNA 7500 Series II
Assay Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\assays\dsDNA
Assay Title,DNA 7500
Assay Version,2.3
 
Number of Samples Run,12
 
Sample Name,Sample 9
Number of Events,1481
 
Time,Value
20,4.462433E-02
20.05,4.462433E-02
20.1,4.462433E-02
20.15,4.462433E-02
20.2,4.462433E-02
20.25,4.462433E-02
20.3,4.462433E-02
20.35,4.462433E-02
20.4,4.462433E-02
20.45,4.462433E-02
20.5,4.462433E-02
20.55,4.462433E-02
20.6,4.462433E-02
20.65,4.462433E-02
20.7,4.462433E-02
20.75,4.462433E-02
20.8,4.462433E-02
20.85,4.462433E-02
20.9,4.462433E-02
20.95,4.462433E-02
21,4.462433E-02
21.05,4.462433E-02
21.1,4.462433E-02
21.15,4.462433E-02
21.2,4.462433E-02
21.25,4.462433E-02
21.3,4.462433E-02
21.35,4.462433E-02
21.4,4.462433E-02
21.45,4.462433E-02
21.5,4.462433E-02
21.55,4.462433E-02
21.6,4.879355E-02
21.65,4.807649E-02
21.7,3.103317E-02
21.75,1.995835E-02
21.8,3.415424E-03
21.85,-2.985762E-02
21.9,-5.753165E-02
21.95,-8.149996E-02
22,-0.1000668
22.05,-0.1163704
22.1,-0.1590007
22.15,-0.1730476
22.2,-0.166722
22.25,-0.1430206
22.3,-0.1030212
22.35,-0.1054784
22.4,-9.778313E-02
22.45,-7.701249E-02
22.5,-5.394914E-02
22.55,-7.150999E-02
22.6,-8.745678E-02
22.65,-8.241989E-02
22.7,-3.967824E-02
22.75,-1.008086E-03
22.8,2.058775E-02
22.85,2.727803E-02
22.9,2.235604E-02
22.95,1.944104E-02
23,-1.725375E-02
23.05,-5.904885E-02
23.1,-0.0888404
23.15,-8.113924E-02
23.2,-7.737766E-02
23.25,-0.0790906
23.3,-8.123811E-02
23.35,-7.286596E-02
23.4,-7.700468E-02
23.45,-7.134615E-02
23.5,-6.016937E-02
23.55,-5.054793E-02
23.6,-4.216412E-02
23.65,-2.049628E-02
23.7,-6.352582E-03
23.75,-1.247978E-02
23.8,-0.0205776
23.85,-5.087316E-02
23.9,-9.317276E-02
23.95,-0.132441
24,-0.1223318
24.05,-0.1196474
24.1,-0.1058893
24.15,-0.0759792
24.2,-0.0272869
24.25,-1.479066E-02
24.3,-1.788548E-02
24.35,-4.014085E-02
24.4,-0.087677
24.45,-0.1233461
24.5,-0.1475826
24.55,-0.1574744
24.6,-0.1498315
24.65,-0.1093494
24.7,-9.799705E-02
24.75,-9.577952E-02
24.8,-9.434108E-02
24.85,-9.596188E-02
24.9,-0.1180706
24.95,-0.1380328
25,-0.149614
25.05,-0.1506168
25.1,-0.1266918
25.15,-0.1080748
25.2,-9.870797E-02
25.25,-9.942506E-02
25.3,-9.510954E-02
25.35,-0.1024376
25.4,-0.1205371
25.45,-0.1470882
25.5,-0.1667468
25.55,-0.1677103
25.6,-0.1673543
25.65,-0.1726071
25.7,-0.1753006
25.75,-0.1869638
25.8,-0.1882727
25.85,-0.1797216
25.9,-0.1767951
25.95,-0.1783924
26,-0.1880517
26.05,-0.2001393
26.1,-0.2052348
26.15,-0.2019715
26.2,-0.1878506
26.25,-0.1775736
26.3,-0.1823802
26.35,-0.1612107
26.4,-0.1729117
26.45,-0.2096972
26.5,-0.2605885
26.55,-0.2849228
26.6,-0.2584211
26.65,-0.2269152
26.7,-0.20484
26.75,-0.1951389
26.8,-0.1979895
26.85,-0.1948238
26.9,-0.1966291
26.95,-0.2264729
27,-0.2470249
27.05,-0.2488821
27.1,-0.2492213
27.15,-0.2649248
27.2,-0.2781535
27.25,-0.2745138
27.3,-0.2576449
27.35,-0.2332568
27.4,-0.2254623
27.45,-0.2324378
27.5,-0.2530822
27.55,-0.2792809
27.6,-0.2846738
27.65,-0.3087652
27.7,-0.3080317
27.75,-0.2815258
27.8,-0.2410716
27.85,-0.2396234
27.9,-0.2546667
27.95,-0.2743682
28,-0.2870156
28.05,-0.2903212
28.1,-0.2905417
28.15,-0.2884011
28.2,-0.2808669
28.25,-0.2392293
28.3,-0.2239826
28.35,-0.2294051
28.4,-0.251344
28.45,-0.2819341
28.5,-0.2950303
28.55,-0.2987871
28.6,-0.2923112
28.65,-0.2707118
28.7,-0.2519173
28.75,-0.2512992
28.8,-0.2546788
28.85,-0.2445898
28.9,-0.2709755
28.95,-0.2862317
29,-0.2863832
29.05,-0.2708915
29.1,-0.2586481
29.15,-0.2586987
29.2,-0.2722009
29.25,-0.2953797
29.3,-0.310351
29.35,-0.2944505
29.4,-0.2894239
29.45,-0.2887038
29.5,-0.2574843
