Data File Name,2100 expert_DNA 7500_DE34903367_2015-04-21_12-39-18.xad
Data File Path,C:\Users\GEGC\Desktop
Date Created,"Tuesday, April 21, 2015 05:39:17"
Date Last Modified,"Tuesday, April 21, 2015 06:16:44"
Version Created,B.02.08.SI648
Version Last Modified,B.02.08.SI648
 
Assay Name,DNA 7500 Series II
Assay Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\assays\dsDNA
Assay Title,DNA 7500
Assay Version,2.3
 
Number of Samples Run,12
 
Sample Name,Sample 3
Number of Events,1481
 
Time,Value
20,-0.2533417
20.05,-0.2533417
20.1,-0.2533417
20.15,-0.2533417
20.2,-0.2533417
20.25,-0.2533417
20.3,-0.2533417
20.35,-0.2533417
20.4,-0.2533417
20.45,-0.2533417
20.5,-0.2533417
20.55,-0.2533417
20.6,-0.2533417
20.65,-0.2533417
20.7,-0.2533417
20.75,-0.2533417
20.8,-0.2533417
20.85,-0.2533417
20.9,-0.2533417
20.95,-0.2533417
21,-0.2533417
21.05,-0.2533417
21.1,-0.2533417
21.15,-0.2533417
21.2,-0.2533417
21.25,-0.2533417
21.3,-0.2533417
21.35,-0.2533417
21.4,-0.2533417
21.45,-0.2533417
21.5,-0.2533417
21.55,-0.2533417
21.6,-0.2533417
21.65,-0.2533417
21.7,-0.2533417
21.75,-0.2807958
21.8,-0.285231
21.85,-0.2699712
21.9,-0.248733
21.95,-0.2351731
22,-0.2363467
22.05,-0.2283207
22.1,-0.1926015
22.15,-0.1972336
22.2,-0.2135616
22.25,-0.2050795
22.3,-0.1928735
22.35,-0.1883767
22.4,-0.1769997
22.45,-0.1743932
22.5,-0.1735672
22.55,-0.1627826
22.6,-0.1976961
22.65,-0.2174358
22.7,-0.2201997
22.75,-0.2336405
22.8,-0.2648787
22.85,-0.2807667
22.9,-0.2626292
22.95,-0.2618116
23,-0.2592467
23.05,-0.2598069
23.1,-0.2425359
23.15,-0.243007
23.2,-0.2720963
23.25,-0.2777158
23.3,-0.2761455
23.35,-0.3181235
23.4,-0.3612553
23.45,-0.37322
23.5,-0.3627514
23.55,-0.3476967
23.6,-0.3347918
23.65,-0.3104552
23.7,-0.2559932
23.75,-0.2443219
23.8,-0.2740733
23.85,-0.3314762
23.9,-0.3698473
23.95,-0.3874932
24,-0.3822635
24.05,-0.361393
24.1,-0.352478
24.15,-0.3063771
24.2,-0.327888
24.25,-0.3557627
24.3,-0.3323957
24.35,-0.2958641
24.4,-0.2944867
24.45,-0.3307655
24.5,-0.3708648
24.55,-0.4157555
24.6,-0.3748454
24.65,-0.3822531
24.7,-0.3997218
24.75,-0.3945531
24.8,-0.3938693
24.85,-0.4002225
24.9,-0.3796053
24.95,-0.3368831
25,-0.3327062
25.05,-0.3214017
25.1,-0.3762795
25.15,-0.4380243
25.2,-0.461435
25.25,-0.463537
25.3,-0.4665925
25.35,-0.4435746
25.4,-0.4128087
25.45,-0.4014933
25.5,-0.3769146
25.55,-0.3772366
25.6,-0.3761373
25.65,-0.3835024
25.7,-0.414548
25.75,-0.4538346
25.8,-0.4842688
25.85,-0.4863572
25.9,-0.4784513
25.95,-0.4879925
26,-0.4833966
26.05,-0.4883758
26.1,-0.5112761
26.15,-0.5280835
26.2,-0.5369707
26.25,-0.5623338
26.3,-0.5223345
26.35,-0.485751
26.4,-0.4382973
26.45,-0.4151241
26.5,-0.4174639
26.55,-0.4313948
26.6,-0.4705336
26.65,-0.5171064
26.7,-0.525971
26.75,-0.5054701
26.8,-0.5163356
26.85,-0.5521942
26.9,-0.5894812
26.95,-0.6220076
27,-0.6569493
27.05,-0.6731741
27.1,-0.6326467
27.15,-0.6040779
27.2,-0.5930656
27.25,-0.5902672
27.3,-0.5966138
27.35,-0.5956599
27.4,-0.5778058
27.45,-0.5802698
27.5,-0.5806459
27.55,-0.6043865
27.6,-0.6328755
27.65,-0.6417643
27.7,-0.6547614
27.75,-0.6629324
27.8,-0.6487732
27.85,-0.6317341
27.9,-0.6237513
27.95,-0.6463151
28,-0.6603384
28.05,-0.6931558
28.1,-0.7185265
28.15,-0.7248762
28.2,-0.70221
28.25,-0.6493437
28.3,-0.6182646
28.35,-0.5613181
28.4,-0.5908794
28.45,-0.6415994
28.5,-0.6960184
28.55,-0.7161644
28.6,-0.6989717
28.65,-0.681761
28.7,-0.6903964
28.75,-0.6889057
28.8,-0.6771153
28.85,-0.6739225
28.9,-0.6765632
28.95,-0.70275
29,-0.7279244
29.05,-0.7425528
29.1,-0.7825369
29.15,-0.7865294
29.2,-0.74637
29.25,-0.6853296
29.3,-0.66062
29.35,-0.6590412
29.4,-0.6612867
29.45,-0.6633112
29.5,-0.6776017
29.55,-0.718845
29.6,-0.7358557
29.65,-0.7802914
29.7,-0.7888519
29.75,-0.8122013
29.8,-0.8355661
29.85,-0.8526281
29.9,-0.8753438
29.95,-0.888104
30,-0.8856797
30.05,-0.8921266
30.1,-0.8682534
