Data File Name,2100 expert_DNA 7500_DE34903367_2015-04-21_12-39-18.xad
Data File Path,C:\Users\GEGC\Desktop
Date Created,"Tuesday, April 21, 2015 05:39:17"
Date Last Modified,"Tuesday, April 21, 2015 06:16:44"
Version Created,B.02.08.SI648
Version Last Modified,B.02.08.SI648
 
Assay Name,DNA 7500 Series II
Assay Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\assays\dsDNA
Assay Title,DNA 7500
Assay Version,2.3
 
Number of Samples Run,12
 
Sample Name,Sample 5
Number of Events,1481
 
Time,Value
20,0.4795151
20.05,0.4795151
20.1,0.4795151
20.15,0.4795151
20.2,0.4795151
20.25,0.4795151
20.3,0.4795151
20.35,0.4795151
20.4,0.4795151
20.45,0.4795151
20.5,0.4795151
20.55,0.4795151
20.6,0.4795151
20.65,0.4795151
20.7,0.4795151
20.75,0.4795151
20.8,0.4795151
20.85,0.4795151
20.9,0.4795151
20.95,0.4795151
21,0.4795151
21.05,0.4795151
21.1,0.4795151
21.15,0.4795151
21.2,0.4795151
21.25,0.4795151
21.3,0.4795151
21.35,0.4795151
21.4,0.4795151
21.45,0.4795151
21.5,0.4795151
21.55,0.4795151
21.6,0.4795151
21.65,0.4795151
21.7,0.4795151
21.75,0.4795151
21.8,0.4992303
21.85,0.4527358
21.9,0.3113597
21.95,0.1225152
22,-5.057615E-02
22.05,-0.1182406
22.1,-0.1430298
22.15,-0.1191809
22.2,-8.020538E-02
22.25,-7.255599E-02
22.3,-8.780994E-02
22.35,-0.1064993
22.4,-0.1007283
22.45,-8.374031E-02
22.5,-6.614104E-02
22.55,-0.0566709
22.6,-6.498449E-02
22.65,-7.489603E-02
22.7,-9.238974E-02
22.75,-0.107387
22.8,-0.1210431
22.85,-0.1322692
22.9,-0.1301487
22.95,-0.1142794
23,-0.1012992
23.05,-8.322238E-02
23.1,-7.971098E-02
23.15,-9.312779E-02
23.2,-0.1016689
23.25,-0.1329895
23.3,-0.117725
23.35,-0.0996106
23.4,-7.575783E-02
23.45,-6.152011E-02
23.5,-8.496914E-02
23.55,-0.1256762
23.6,-0.1288289
23.65,-0.1384478
23.7,-0.1335518
23.75,-0.1135499
23.8,-0.1061009
23.85,-0.1670614
23.9,-0.2335867
23.95,-0.285143
24,-0.292207
24.05,-0.2676089
24.1,-0.2419332
24.15,-0.231412
24.2,-0.2027576
24.25,-0.2118474
24.3,-0.2355596
24.35,-0.2426925
24.4,-0.2232537
24.45,-0.2043535
24.5,-0.1835137
24.55,-0.174282
24.6,-0.1731242
24.65,-0.1796469
24.7,-0.1955693
24.75,-0.2224222
24.8,-0.2478689
24.85,-0.2769579
24.9,-0.2899999
24.95,-0.2968822
25,-0.3145368
25.05,-0.3501363
25.1,-0.3603486
25.15,-0.332658
25.2,-0.3323213
25.25,-0.3059907
25.3,-0.2551441
25.35,-0.2189434
25.4,-0.2011237
25.45,-0.2493757
25.5,-0.3026771
25.55,-0.3318929
25.6,-0.3512597
25.65,-0.3811211
25.7,-0.4032885
25.75,-0.3692039
25.8,-0.3564104
25.85,-0.3474626
25.9,-0.3439047
25.95,-0.336375
26,-0.2903782
26.05,-0.2421081
26.1,-0.2426471
26.15,-0.2614803
26.2,-0.3005212
26.25,-0.3573462
26.3,-0.4157066
26.35,-0.4743508
26.4,-0.4831451
26.45,-0.4663899
26.5,-0.4421309
26.55,-0.4075664
26.6,-0.3489845
26.65,-0.293401
26.7,-0.268996
26.75,-0.2768655
26.8,-0.2858041
26.85,-0.2911265
26.9,-0.3029492
26.95,-0.3061103
27,-0.3214959
27.05,-0.3390293
27.1,-0.3697021
27.15,-0.3979066
27.2,-0.4100119
27.25,-0.4295415
27.3,-0.4062255
27.35,-0.4063147
27.4,-0.4215797
27.45,-0.4626559
27.5,-0.5188218
27.55,-0.5375146
27.6,-0.5391015
27.65,-0.5238315
27.7,-0.5031572
27.75,-0.4791969
27.8,-0.4570746
27.85,-0.4438007
27.9,-0.4071694
27.95,-0.4144819
28,-0.4167495
28.05,-0.4319054
28.1,-0.4571863
28.15,-0.4704283
28.2,-0.5076509
28.25,-0.5351802
28.3,-0.5428005
28.35,-0.514798
28.4,-0.4856143
28.45,-0.4940657
28.5,-0.4767061
28.55,-0.4955885
28.6,-0.5158767
28.65,-0.5568293
28.7,-0.594326
28.75,-0.5969951
28.8,-0.5747751
28.85,-0.5558413
28.9,-0.5668029
28.95,-0.5758176
29,-0.5826381
29.05,-0.5854409
29.1,-0.5604483
29.15,-0.5224286
29.2,-0.5125382
29.25,-0.4964197
29.3,-0.4948455
29.35,-0.511053
29.4,-0.5129973
29.45,-0.5212516
29.5,-0.5386147
29.55,-0.5688583
29.6,-0.5894951
29.65,-0.6148461
29.7,-0.6771159
29.75,-0.6984235
29.8,-0.7240538
29.85,-0.7154351
29.9,-0.693176
29.95,-0.6830446
30,-0.6965046
30.05,-0.7060127
30.1,-0.6780984
30.15,-0.6771487
