,Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
,72,71.7917227982571,93.3871999732287,81.3772147879229,66.218424895327,0.108839731235832,2.40531888139827,0.759055755088696,-1.96454619726211,-1.72738363795474,-2.97603419743155,3.87021132285525,2.1940700834395,63.0072097501261,75.0785745844485,58.7073099461327,65.0729677776656,-2.60879162553692,0.938722664518536,-2.67981145024095,-0.751125490118909,1.32238577570632,-0.439661313909028,0.983323355855532,-0.759435214299913,70.0735586312965,70.6645621899247,53.9674207498001,66.5084193564303,0.706455171985567,-0.26855733743929,-3.4218340922294,0.606317755502346,0.966553362513309,4.31336030290765,3.2797198107798,-0.562079093199657,30.905433599512,46.359910777399,23.4993249859821,14.9883675172089,2.29862252927774,-0.804394217988715,-2.49875388253514,0.154151029268803,1.4168381949537,2.00583926011348,-0.274086932461444,-1.8861102681484,68.6208963179138,82.7217648186149,102.072312946761,93.9049441210238,1.29982256508782,-0.425624107702163,-2.79101831957547,1.69601538275231,2.29770737023557,-0.273357462282604,-0.40185371675733,-0.976909840284748,69.4868921924285,84.9184417868491,89.4101399975239,99.7960514895055,-0.1016007442297,-3.19839043290415,1.85232199102131,2.37000170388995,-0.295463917579468,0.148911345367537,0.0803998506347625,-1.28467222742756,86.3598382856765,75.9310035252383,97.7308751388398,94.576486143734,1.12413619472505,0.432875314525631,1.88818512497249,-3.47438226751621,0.814128003432018,-2.85699163213422,-4.6448238214623,2.41564197549422,47.3851427452547,55.7126080446216,52.3676272759019,58.3369969039325,-2.60059057394727,-1.42111865008275,0.526469665125546,0.308697394343369,-1.51846192835137,0.808069118384083,-0.958815237217436,-3.159967886846
,72.1,155.548732729571,202.338933275354,176.317298707185,143.473253939883,0.235819417679295,5.21152424302926,1.64462080269089,-4.25651676073613,-3.74266454890261,-6.44807409443501,8.38545786618766,4.75381851411726,136.515621125301,162.670244932991,127.199171549963,140.991430184964,-5.65238185532934,2.03389910645683,-5.80625814218905,-1.62743856192463,2.86516918069538,-0.952599513468897,2.13053393768405,-1.64544296431615,151.826043701172,153.106551411506,116.929411624584,144.101575272268,1.53065287263473,-0.581874231119457,-7.41397386649709,1.31368847025243,2.09419895211283,9.34561398963126,7.10605959002322,-1.21783803526398,66.9617727989589,100.446473351047,50.9152041362978,32.4747962872846,4.9803488134387,-1.74285413897621,-5.41396674549247,0.333993896747415,3.06981608907194,4.34598506357986,-0.593855020332796,-4.08657224765221,148.678608688803,179.230490440348,221.156678051362,203.46071226223,2.81628222435728,-0.922185566687688,-6.04720635908024,3.67469999597091,4.97836596884241,-0.59227450160904,-0.870683052975494,-2.11663798728097,150.554933083628,183.989957204859,193.721969994656,216.22477822727,-0.220134945832342,-6.92984593796155,4.01336431388216,5.13500369176484,-0.640171821419528,0.322641248293394,0.174199676372382,-2.78345649276105,187.112982952298,164.517174304683,211.750229467497,204.91571997811,2.43562842190101,0.937896514804208,4.09106777077369,-7.52782824628383,1.76394400743703,-6.19014853628954,-10.0637849465062,5.23389094690543,102.6678092814,120.710650763347,113.463192431135,126.396826625187,-5.63461291021582,-3.07909040851229,1.1406842744347,0.668844354410965,-3.29000084476263,1.75081642316485,-2.07743301397272,-6.8465970881644
,72.2,143.583445596527,186.774399946497,162.754429575863,132.436849790661,0.217679462477349,4.81063776279655,1.51811151017853,-3.92909239452081,-3.45476727591233,-5.95206839486309,7.74042264570937,4.38814016687331,126.014419500294,150.157149168913,117.414619892269,130.14593555535,-5.21758325107527,1.87744532903707,-5.35962290048161,-1.5022509802381,2.64477155140696,-0.879322627815213,1.96664671170623,-1.51887042859954,140.147117262638,141.329124379849,107.934841499616,133.016838712863,1.41291034397057,-0.537114674879433,-6.84366818446108,1.21263551099986,1.9331067250269,8.62672060581133,6.55943962155987,-1.12415818639732,61.8108671990382,92.7198215548128,46.9986499719715,29.9767350344121,4.59724505855888,-1.608788435978,-4.99750776507,0.308302058531922,2.83367638991706,4.01167852022752,-0.548173864922603,-3.77222053629225,137.241792635809,165.443529637225,204.144625893565,187.809888242056,2.59964513017565,-0.851248215404041,-5.58203663915293,3.39203076551627,4.59541474046716,-0.546714924562082,-0.803707433513523,-1.95381968056466,138.973784384895,169.836883573697,178.820279995066,199.592102979017,-0.203201488460536,-6.39678086581085,3.70464398204717,4.74000340778275,-0.590927835154389,0.297822690730243,0.160799701264693,-2.56934445485655,172.71967657135,151.862007050477,195.461750277686,189.152972287486,2.24827238944727,0.865750629047568,3.77637024994272,-6.94876453503355,1.62825600686489,-5.71398326426959,-9.28964764293113,4.83128395098731,94.7702854905225,111.425216089242,104.735254551816,116.673993807864,-5.20118114788943,-2.84223730016521,1.05293933024541,0.617394788687022,-3.03692385670388,1.61613823676987,-1.91763047443857,-6.31993577368803
,72.3,143.583445596466,186.774399946526,162.75442957595,132.43684979074,0.217679462628553,4.81063776272975,1.5181115101862,-3.92909239463251,-3.454767275976,-5.95206839481648,7.74042264585177,4.38814016700292,126.014419499985,150.157149169096,117.414619892201,130.145935555098,-5.21758325107527,1.87744532908937,-5.35962290058222,-1.50225098014232,2.64477155139275,-0.879322627809245,1.96664671167923,-1.51887042861432,140.147117262229,141.329124380106,107.934841499829,133.016838713049,1.41291034404816,-0.537114674973509,-6.84366818458926,1.21263551092369,1.93310672503912,8.62672060577637,6.55943962156414,-1.12415818628818,61.8108671990359,92.7198215550231,46.9986499719693,29.9767350343848,4.59724505848016,-1.60878843591036,-4.99750776504953,0.308302058459162,2.83367639009668,4.01167852010929,-0.548173864879402,-3.772220536286,137.241792635746,165.443529636891,204.14462589389,187.809888241918,2.59964513010488,-0.851248215403189,-5.58203663923905,3.39203076540826,4.59541474055214,-0.546714924698506,-0.803707433507554,-1.95381968058115,138.973784384846,169.83688357395,178.820279994835,199.592102979476,-0.203201488488389,-6.3967808657938,3.70464398205627,4.74000340782084,-0.590927834989827,0.297822690678231,0.160799701351095,-2.56934445483353,172.719676571489,151.862007050649,195.461750278309,189.152972288334,2.24827238942254,0.865750629086222,3.77637025000723,-6.94876453486415,1.62825600703343,-5.71398326409991,-9.28964764288565,4.83128395112232,94.7702854906163,111.425216089152,104.735254551719,116.673993807714,-5.20118114794826,-2.84223730024479,1.05293933045488,0.617394788617958,-3.03692385651914,1.6161382366613,-1.91763047447722,-6.31993577364483
,72.4,143.583445596985,186.774399946269,162.754429575239,132.436849790078,0.217679461406135,4.81063776324902,1.51811151011174,-3.92909239377502,-3.45476727546384,-5.95206839518937,7.7404226447257,4.38814016597888,126.014419502433,150.157149167703,117.414619892762,130.145935557122,-5.21758325107044,1.877445328671,-5.35962289980574,-1.50225098090857,2.64477155150928,-0.879322627851593,1.96664671191655,-1.51887042849609,140.147117265442,141.329124378218,107.934841498098,133.01683871155,1.41291034342743,-0.537114674223176,-6.84366818355869,1.21263551155664,1.93310672496182,8.626720606064,6.55943962153003,-1.12415818718233,61.8108671990331,92.7198215532997,46.9986499719772,29.9767350346121,4.59724505909406,-1.60878843645378,-4.99750776520528,0.308302059046071,2.83367638863638,4.01167852105516,-0.548173865217052,-3.77222053634142,137.241792636308,165.443529639617,204.144625891172,187.80988824307,2.59964513068923,-0.85124821541001,-5.58203663856915,3.39203076623846,4.59541473991635,-0.546714923625871,-0.803707433568093,-1.95381968047258,138.973784385248,169.836883571949,178.820279996681,199.592102975853,-0.203201488271247,-6.39678086588845,3.70464398197583,4.74000340749967,-0.590927836311721,0.297822691107683,0.160799700675511,-2.56934445499894,172.719676570488,151.862007049259,195.461750273471,189.152972281479,2.24827238962064,0.865750628810815,3.77637024948797,-6.94876453621447,1.62825600569306,-5.71398326544426,-9.28964764322586,4.83128395005508,94.7702854898245,111.425216089929,104.735254552523,116.673993808871,-5.20118114749295,-2.84223729960814,1.05293932876151,0.617394789168202,-3.03692385801043,1.6161382375148,-1.91763047414213,-6.3199357740163
,72.5,143.742644441528,186.628546502011,162.324546634916,131.940492683193,0.439909895952155,5.13479200241221,1.90223831754878,-3.67145426133249,-3.49733043210875,-5.90925112560285,7.42782475449275,4.0654962446942,125.312329898773,150.061241184369,117.39393902048,130.267904362023,-5.13448218284822,1.87865666039471,-5.57985253663901,-1.60388521870715,2.6123249090594,-1.29297992260035,1.87638745758107,-1.5801915078535,139.758818880587,140.869968994685,107.627091571165,132.765156488974,1.4237684493466,-0.447023893891014,-7.32952643010407,1.03357962125727,1.58685511280282,8.93688147275782,6.73702364523194,-0.999949677755865,61.9175642517979,92.6046593889612,47.2047108934191,30.1254104862528,4.71051142236348,-1.58789596737392,-5.53850613785841,0.230781008952476,3.0126034130268,4.33195642419946,-0.483901502739457,-3.61781029871992,137.406228902876,165.796599356125,203.769462085316,186.882889274926,2.64637727515662,-0.787886439609906,-5.67666035276261,3.34955122518892,4.66749580078897,-0.615513902696136,-0.450599249779486,-1.6199759395505,138.211762912816,169.129998513596,179.090589859401,199.082982161135,-0.190609027491746,-6.62310585998029,3.89579215548935,4.72242149961033,-0.855789215646894,-0.0186520852832928,0.395723411554059,-2.71953443600779,172.175595290144,151.125746258781,195.39773574602,188.740176298002,2.40486784063251,0.789505900191614,4.12292667401914,-7.14186410939334,1.8216445311387,-5.65758677529146,-9.5326730900058,4.88245408722406,94.3075942684266,111.060948452214,104.697427750779,116.40169883729,-5.1487199435951,-2.75916433131044,1.11540976147126,0.719671378560065,-3.07771281009252,1.76309635326675,-1.67352685140202,-6.27711527494171
,72.6,142.442603433889,186.978543597697,165.135365748727,134.878370708433,-1.40328256788251,2.73833984624531,-0.807289882313569,-5.89644212659351,-3.42305154981631,-6.14429447505358,9.7288763595003,6.50073183682707,129.62332878949,150.964445012819,117.438015119737,129.075268611334,-5.84931562415591,1.96108873132204,-4.0506454657131,-0.810713760054398,2.62012330350615,1.66646155548818,2.80046283038644,-1.23720755595741,142.121390658647,144.089271813423,109.103847369707,134.674785770316,1.40936304327937,-1.133362112584,-3.92864837441209,2.23048046257134,3.76981774257843,6.67729966644742,5.73588819004755,-1.5565957435021,61.3146206007269,93.186202767086,46.4133947338524,29.1349580323208,4.05059617555708,-1.72109816812338,-1.5801250766026,0.696784556778312,1.62831495816988,2.07815536256192,-0.89102572323867,-4.85894911173233,136.673454384992,163.738523600849,206.51491338184,193.245717160218,2.36031586058886,-1.07702889707014,-5.17674972850557,3.70285207164045,4.30372482812004,-0.0114844540217973,-3.20778431445689,-3.72196682487527,143.980808451487,174.843513687837,177.699401966266,203.692177773479,-0.0757725326428726,-5.2634214219367,2.52742908120808,5.10187271399957,1.11939303831548,2.48937159725699,-1.36829312247585,-1.60177622498054,176.61817643051,156.146483452496,195.706072683874,191.770070311225,1.09328867061919,1.4093398505446,2.21505733087128,-5.99068273047777,0.357158632909602,-6.19644643320697,-8.00838851907656,4.15965284482041,97.5437845174423,113.320188246447,105.172102443307,117.843312651055,-5.63816135603219,-3.36131248492507,0.644333655566527,-0.0177755528139301,-3.06533668549292,1.22582129239674,-3.77311552276012,-6.59660328795411
,72.7,142.551436969654,192.318607917998,169.716353818476,141.645643043777,-0.969505329234153,1.37261993813382,-3.14913294417408,-4.80975300538006,-1.45628245874434,-7.23245963658854,11.2533637906066,7.839741208264,138.716431884986,150.235563356719,118.123440031786,130.193803444553,-5.52327734821347,1.40803904372063,-2.75758131871157,-0.66359629053494,4.66209590197735,4.1514138688828,1.4313972831593,0.0439519095831997,146.950751933331,146.954270967277,115.605299104201,135.402376041679,1.06138069183032,-1.46609895246854,-0.253334701176016,3.81489348365847,8.02130387573385,5.69331005227355,2.99075677215853,-4.70157048116761,59.8248980237696,95.706172422307,40.6253452008951,27.7946900561932,2.4635246684997,-1.99110697186427,1.04334942565714,1.66603171911959,1.1465055528862,-0.295697511401727,-1.7091748256459,-4.57863855007787,132.632866690866,157.60717541911,208.648920923126,200.31188650581,2.05417117047148,-2.5177732840217,-3.53354155814884,3.75772609106491,3.03490874927917,-0.42950095302956,-3.96265559893806,-7.45039041675597,146.098993453768,174.478158267906,172.370289023385,200.260550296675,-1.948147421258,-2.27382523542104,1.38452459472973,3.57504912423394,2.06176893812398,2.84870988155262,-2.15935895643895,-1.22909607947719,175.464241467885,161.777573090143,196.714457300714,193.448835251321,1.75572872070205,1.00356518387031,-3.91060187089437,-3.38430683086216,0.1038634483956,-6.00854859018256,-5.39423228773444,6.45037423585705,100.17040562294,117.396301982961,102.486147874779,122.245506888798,-5.24012758313717,-3.80895759317696,0.437283239239434,-0.841020848697838,-0.466971459532601,-3.34014503219834,-2.46757529355932,-7.14642859893615
,72.8,144.238302771478,199.65581432322,169.438648608837,147.978960273711,1.44228095561999,2.6674904630039,-4.38082626280476,-1.19570081324412,-0.534864978696703,-5.71929533542402,9.73606470232681,4.5013183866962,142.324197035841,146.856538572788,119.8143365544,134.760498264328,-4.49961051408536,0.262677762185319,-0.698215961358812,-1.54528583092059,4.09285596111346,3.05854672513476,-0.942902681694306,-1.06870489978206,151.850214741778,148.505558188729,122.34133924083,133.754185492439,-0.472882441311526,-0.743820734349185,-2.83301896492077,4.84257149196964,8.45268590641126,2.43594161493377,0.174291428538424,-6.16079862789803,57.1033425255729,96.1129773826201,35.1328240140265,27.2963016262486,0.637994822787675,-1.72425914487263,-1.20978206364612,3.16116320789035,3.41453324843485,1.49841421953511,-1.43035986400037,-5.53257608758656,129.555121250925,160.473064584233,204.60323590941,201.818818540194,-0.348705175243538,-4.21312749114293,-1.28813406834155,2.31464197791269,0.569328884282925,-0.813902924571153,0.28166358910056,-10.4901338325482,143.387615438426,167.921528964755,168.206354387449,189.16458715392,-1.24297409285134,-0.305284695567138,2.22429084123178,0.968669506589208,1.56793991785264,-1.21600963553362,-1.17114144692266,-0.137022926796249,174.318640436778,165.828516946003,200.449095535035,193.772414669443,1.89775806122157,3.10142896217286,-6.86390691017863,-1.10824095125594,-1.13555796005073,-2.13992576807101,-2.52044534764764,8.71328768983688,103.869157012176,122.79435588452,111.837475807595,130.062859242009,-3.76586493670601,-3.74942590363958,0.721566854218736,1.46104073718988,-1.24671510311288,-5.73999611266061,-1.39271437888681,-4.21860071902273
,72.9,146.401023590461,200.526296348293,167.297818235973,151.897891595052,1.14074200186138,1.76624446981549,-3.31337043861453,-0.993140253644356,-2.57824979479267,-0.30821310207898,6.06558671989006,-0.359197811403078,142.711141940817,145.23210863,121.457862577652,142.106212651025,-3.61896526376967,-1.43167763286641,2.69336820972626,-0.452730987970256,3.14301072676358,2.66390495486633,-1.74601029548285,-3.56458293456285,152.804934609583,151.243479232429,127.64888935321,136.174499730967,-1.45575347404332,2.86467391549195,-3.80197125349639,2.74810495474213,6.89114621176088,0.242883548999941,-1.095327553723,-5.2771293432474,54.9703495378333,94.9258551187188,32.0620848583212,26.0773630396238,0.757647474472094,-2.44159043714745,0.488589982973338,2.00900020226015,4.04625595179141,3.94376795134065,-0.859551250216839,-3.72440224019897,129.854678849181,165.5761635075,205.638806999602,208.002669917388,-2.2312165951638,-3.80213706689887,-1.34452600642419,1.54454414926079,-0.830067254715914,-2.27154961177888,2.81394740629423,-12.8830452878591,145.710709210123,169.665568374878,171.027694716508,194.509726300208,4.17936317920066,4.68834869375456,0.260013245969901,-1.29510646269097,0.680692956950111,0.150298452006723,-1.74750958468962,0.0270407441951193,177.389392053491,164.029000477448,203.879892692547,194.612973926592,-1.76939349068988,2.40031570596017,-4.56624118699239,-0.525634473119965,-4.06387600544861,1.73087915314312,2.42069110927247,5.63427302677297,110.17230981015,124.536132278042,118.92801563724,137.729555725568,-2.84282605955042,-2.21078467893022,1.13454471708906,1.42326120799652,-5.62669795878833,-6.12495685755476,-4.06120262962418,-1.98631223640206
