,Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
,11,-1.4535154150135,1.32511875668479,-0.524666900518241,2.0483110759892,2.8819559612698,-0.393725204627572,3.76839264769069,2.31124825393363,-2.47724898986735,5.04317434289533,1.44891327185542,7.06842508384307,0.706175649907891,-3.15513794239905,-0.928578218311941,-1.71669440754204,5.12617093617064,4.39595207554476,1.62448749413988,4.13996256108248,1.20012865510444,1.25929406649175,0.362352349870434,8.58895552763897,0.464484989856828,2.53171159051453,-0.96429688279477,1.75235800550945,3.1544057700371,1.85580730344691,1.87212020572406,5.15953528864384,0.954687897090025,1.94386523873891,5.97620725430215,3.79841827498376,4.16800729080387,0.614361576579086,1.7192190045298,4.60166261622453,3.66438251071168,0.683312528128681,4.47895149956139,3.01543553630609,3.04425265499731,2.0624268520296,4.82195500091257,6.49353789109819,1.35731374195984,1.8735957783465,61.8243489129377,56.839510640109,0.0898574279112836,6.37927886475927,0.176417973274511,6.20296795357172,3.29974943509751,3.27543189088738,1.97470198543624,-2.52467753681549,2.48741274854183,0.799420271204326,284.34442049921,179.462205365485,-0.86501664448042,7.0107298908415,0.0259571640062859,1.87963691391133,2.50119560279472,4.0605450354401,-3.16158851133468,-1.68766717416656,0.257308056488,1.6840014693189,138.958208488287,128.997667623351,-0.321423391414555,-0.47245586556528,5.5341359867889,2.19403195413634,1.2794513796357,2.14411390066425,3.85895322891884,-0.425043340607772,1.55631932143524,2.32531777172562,186.069372076931,203.80354032787,1.62480877034295,2.35564011500173,1.87948953155183,5.6017777144757,-0.661389651351328,0.389730123719801,3.12383805629452,8.44846804848476
,12,3.0959825988175,-0.0463845493850386,3.45237519845068,4.41583395462385,3.20299845697991,4.62947275788292,0.408710175368469,-3.82867902888665,5.74356528172984,6.08566675658039,3.17943676392451,7.5308507984214,3.38660785905995,0.089850568392194,1.35332152478804,4.98481490832728,3.32731767524001,6.31295647657771,5.88994671699993,3.5085631268571,4.57890106569448,1.31612534996339,2.96103854634839,0.0583797499120919,1.61194811516407,0.11708173525858,-0.0148417660716404,-3.18575487983571,5.0018921804517,6.46232880881325,6.0594817469796,0.75468922691789,4.06159062649476,-0.103019801411392,1.23182020048125,2.19349885482961,-2.93973973660059,-0.271065420586183,6.37775860741203,4.9230484795753,2.78685795330466,4.68954042736414,2.22598024942954,-4.50693772438763,1.57394654322297,4.6839351289027,6.25312225264679,3.35089159515701,6.34593871016477,5.9473210028018,126.323381146691,115.053293938411,2.24717509134871,2.97631803870308,5.16121571083158,2.49952650436626,4.10676462031779,1.67507043398564,2.76991996206425,3.92578188654943,5.69944346737384,7.81921353215375,452.619558792187,344.103749175176,-1.54641880500276,5.96965944753129,8.6421774903888,3.11106805451209,6.2293438981892,5.39040372264071,-0.895321116862306,1.4280812032016,5.53189484706081,1.2925359071296,263.229162740785,241.499646778274,2.98182063997274,3.42885139939472,4.16162162133469,6.25071082126715,5.29352512230571,2.37399272527091,4.78259379185147,0.29682483696115,-1.11448006190994,0.828278509502979,291.521597903067,320.677599666369,3.48807299791133,6.69176023942282,1.40309436975849,1.12959171373404,4.18736928275302,0.410838294442783,3.0634590475297,13.1838617890867
,13,5.04894956870885,-0.79826532403149,2.81125737794082,4.60704236607944,3.52574891464428,1.52825764852651,3.09271029570755,3.53267315914809,2.19072113860739,-3.77928074511055,3.16641769444595,5.79075592048866,2.86677321095249,1.72317407389392,-2.13850667689258,1.78881421538517,-0.543763099071839,4.05661426908591,2.97566931610027,3.19625686818836,3.65472723167704,-2.58893159811578,0.0350905997506743,8.79599307146054,-1.05859455214159,1.32912794071399,6.37141425708251,2.56633257784551,1.98081843147793,2.1297923614793,4.44719539541211,5.1492119872396,1.99956856244034,5.66357567130581,7.22961615556824,1.20682746881721,2.99186207186131,1.61605332122645,1.48123682945334,1.03224770510724,2.30486800461767,2.08049367416061,2.75957214628761,1.45830030703064,6.14508341292503,8.2130686200785,7.03134914168913,4.33371717788077,6.62246591057465,9.22233898566719,234.164737583621,219.181900266324,2.75254092922796,2.17506232667438,3.61018597107523,3.3288807543754,7.43584583189477,5.23578326038614,-1.11877132426798,0.310015819523869,9.8603538829957,14.7900950186472,709.834774780281,600.036008436536,1.64955263434922,0.337241541145431,1.17693155124016,1.71972819234134,6.27014356608152,3.90017547570005,3.34361354752127,5.07117247211818,4.65155170442677,3.25488344779615,467.605527825902,431.755884609643,6.07723388273462,3.17121149816921,2.81733673918643,4.57155893868639,3.05945969482264,6.08573074417973,3.93712754101853,3.80626625634068,-3.37582608400407,2.32619317379886,459.050312412706,504.736185593146,3.01576707961976,3.17848101370373,4.69720438723789,2.00310188785443,5.16485235172377,1.6287309887316,2.04661273125203,-1.86384793274192
,14,-0.216599317193868,7.86696496870491,6.24349626734875,9.40867177343125,6.87048798241403,2.2502185940416,5.20153499551361,5.30169923297262,1.84352801122168,3.82030486296617,-0.231579000590955,-3.99410590782418,1.06267454929548,7.23167075165793,4.35066262197142,2.79859891761816,1.45605981702283,3.09011590174123,4.68600231534083,3.14897015924225,6.42190572761911,5.06132167795113,1.55033325088334,0.217786920942672,2.74561615233006,4.88209925632282,10.7532043687929,8.03209201195023,4.88357755028073,3.89158709713274,4.3472077360334,1.1308862142937,0.622806650405437,2.78175521721641,2.37265196784119,-0.222024243757005,2.62462255909713,3.41527238003209,2.06231630524462,4.91729233203569,-0.484186362842138,-2.79588323773396,1.64141245560631,4.24778920713061,6.34751453564377,4.52473351332492,2.50662423999211,-2.59740756744259,17.3530756075261,24.1198455421027,417.620721789616,392.256535984553,5.23063265787323,3.13555160639453,2.52053209017413,1.69091891022254,3.80986603842075,4.07361572903528,3.5673224617185,4.38984321135649,22.2290084530232,27.2244996755403,1092.70837965465,994.739247600104,0.620946291019663,-0.934123066801476,2.56316340175727,7.64416346197095,1.45598196525725,0.365029598050114,4.36781322525758,2.71702901781373,11.5851097986365,6.8602093652712,766.056307276512,718.227009283506,5.03906510134448,5.01637442505216,8.69727067248004,4.32674207761784,6.35627010500684,2.0401736246863,0.271384511109773,-0.92758827363923,-0.342854112087934,-1.88484998010745,706.790581625832,815.543629115013,3.14997092741169,3.58141450810308,2.12561505144868,5.47854346703252,-0.118252737524017,7.91730087133283,5.29897493355293,3.13815595489905
,15,22.4541564930264,8.55993750151038,10.4338924052663,13.8674386964681,2.30984236216273,5.91014475291877,0.807949537192144,2.82951494554254,1.69025514998793,3.74991864862886,-1.3340181511162,0.93534396469795,14.1311463779957,12.8682375608455,5.49253431726083,4.95981865769863,3.3746041804643,4.3273797654665,6.99715113100729,4.49101954052776,2.35955404245033,1.969432105132,2.59010596113103,-2.46671362422785,11.2087676320557,5.94969185560558,23.6392202963561,15.9893455399847,2.71659877902994,2.68431693152115,1.19823284764425,4.09567125891363,2.35451807591789,2.14239992245666,4.20862946343823,4.04377329673434,2.84456284469661,3.85852310822929,1.91813104038647,0.711261226508213,3.31453439899497,1.80347914769936,0.993500697928994,1.42895955700806,0.612022081959822,-0.400599392804907,-2.21731308104472,4.17577883835565,38.6767510787267,52.1439068857544,693.254671975798,646.611772681189,4.42294582543354,4.97259027346945,5.01366720291708,1.06227320389962,3.35934994867785,3.4993049519735,6.9257730508707,1.12706633077778,49.5223688331616,54.794293532168,1510.6835875974,1427.1954879222,4.03933934564611,2.04578734121924,2.87100872815927,3.83719161542376,4.39963689765182,8.78727876473658,3.78815634354714,-2.97572550333234,18.3850513831849,15.9768908958622,1171.22161660577,1121.24772195815,5.01043435485599,5.42915085288951,5.44942144694369,9.35708798747237,2.62668565171498,4.11047656620622,3.15339124705815,3.57871010773033,-4.40325595518334,-1.3976660141625,1058.40475781029,1172.13506213988,0.000640764499621582,3.29815459350539,6.35153807920187,8.7160451293521,-0.861137262711054,-1.32881087763826,4.25630780476513,3.58254475888543
,16,36.4712058469208,30.3373557021469,26.5450851887949,31.4402485962064,6.64836903995547,3.52892863273928,2.03261708768468,4.3451107522892,7.05047453882253,-0.890672588132475,3.99496689802709,7.87300874165612,21.4339489891881,28.2331786881978,12.2141154941905,18.7912108590999,5.92230671120342,0.244607085846383,5.43481686982796,6.64588124422744,5.24168878902901,7.80500783815023,-0.376866430614427,2.90778628574617,16.5323354005936,14.0664428726113,40.0424762084422,36.1429387162825,8.88411809264153,3.45846548055579,7.64492936454735,0.191048329169462,1.36669645817165,7.33105439482597,-0.534431468398907,7.77059225117591,2.17109927574484,0.0986303243125803,1.60205233493252,4.84187394532091,-0.279649622529178,0.454527399072958,4.44058089800365,6.74805621176893,4.99938994362856,1.81514414621597,1.13285515695634,-0.619910453594002,77.7893376359593,95.5139285445662,1088.57828571395,1004.95282097597,2.21000677722668,0.849370837764127,4.55072715538154,3.76707589377475,2.17082269969524,-0.0437430122779006,5.80558895475451,6.65970326149773,93.0160654129822,105.995225169871,1954.87259574848,1890.31169913303,-0.0525600258492887,3.89573011499169,5.19926104821934,2.93078667890086,4.15069616733081,3.0820217102164,2.06441771532855,-0.160994411450247,34.1252634424191,35.5574016022715,1599.5992712727,1549.31442931466,3.00942506784259,5.43231102656227,0.926894548486416,1.34934112316569,-1.13126273000807,5.82427243441089,4.49980484621528,5.97036922518328,-2.34599122905456,2.90893069856656,1416.46112903398,1561.517894774,0.970908514196708,6.37538932377856,8.59463035420322,1.59297993813198,3.60767143445037,2.48708674987074,3.10635163983216,1.04506286593005
,17,71.7723699226412,67.0438505399279,59.6453487269641,59.898689407139,1.74642763295606,4.52473798715437,5.22844345002113,3.5533448526985,6.6876963593254,3.64681404361227,4.139564299629,2.4700012142589,43.1415358093896,47.2236831237069,19.7772875114415,29.9460034552012,2.87852305846582,-0.0679746989826526,4.87137099555684,2.88016779712052,4.55406056194533,4.27900649206276,5.92706255821304,8.61173599852964,45.2404048081366,38.0849716465659,73.2523377775919,65.7770470944142,1.72801623805481,1.44996290127665,3.64283421581604,-1.41428400538643,2.75710870908915,4.48532687897978,8.57548034950378,5.91886421399113,0.711837084499166,2.05177040660192,1.72047584051188,5.70486950358918,5.08182290070908,3.37371129099893,3.71373871875403,2.62883915816928,3.07175947416908,3.84876191661806,1.92302047678777,4.6826006745946,148.111155156543,189.066252111294,1510.09153525125,1385.06828644215,7.17976221871913,1.96386133189026,5.86235342280952,8.28541088855354,2.2192177177003,3.84633309375522,7.7588967700226,0.115263023062198,174.37659194834,197.543438247978,2389.6618850725,2345.71278424581,2.84085140296338,3.09481805216365,7.95002112741849,6.29202543528163,5.42586663787642,3.54846565279377,3.53327216384287,10.9657843653831,58.1907799632577,60.3108838909548,2042.29795304419,1995.65357164194,4.38568898811991,6.30404613233259,6.37103308374662,4.67222393358088,4.00069300315772,5.01900617964111,4.65094605685317,6.65589231139575,0.22417093166041,-0.332818496817708,1747.00831033531,1917.34331162301,5.76422329335765,2.16660447898403,7.31960338964473,4.80343795051203,3.37685315586259,2.60240480925859,6.09371581366804,3.20982050828661
,18,138.374939430233,127.475743941881,110.499675684373,101.132735910091,8.6350780547964,1.90963560748105,4.06621531149585,1.76386541058037,4.65899864641005,3.18479519799712,0.162646507584213,2.45159675924333,88.9552146180386,92.4591857033356,44.3565310231138,60.6655365659576,4.01102428573176,0.317476582329164,0.579327621829634,7.50521323782823,-4.82448982650658,-0.872018788953028,5.13012036681175,1.08315552599106,86.4098160892117,83.8334410391722,134.074412550236,129.141116044523,1.63573335632964,2.73735786133557,4.19708110498686,5.12216583417512,5.04193471334929,-1.44414838947387,2.87722129373924,0.916403719995287,-0.537831062997611,0.370163823395615,5.43716722404633,1.22470197038911,8.39609119360875,3.26054552689357,6.40214798424086,7.97760641203922,0.868945408397849,5.37065701513802,5.89238711275948,6.03508671941609,260.814990718932,328.52007945421,1943.67989547012,1770.32263095122,5.50737693175415,2.77955139449796,2.90752040751795,10.0349921997108,6.88876443611662,3.43121290857243,2.37480200387381,4.04906868111357,304.22497556185,353.283350254101,2785.12068735924,2754.75120964813,2.82147888145209,1.95296031554471,2.90195898464617,7.76490147426011,4.04992878368648,-0.106622790868187,2.83604483716863,7.82299292234075,115.618869525113,104.170148465135,2463.38653994524,2419.81807223328,4.90895109840085,-0.43836946677493,1.9958746875418,2.52228363522545,4.70978550522068,1.53682175503627,3.20291446162355,5.59776856331337,0.524730785760767,-1.89181231010525,2015.76078141621,2200.28899680099,3.40257159183102,2.2917338508837,2.67116341383326,4.39103180290022,10.5521054189985,2.04960047331042,5.07819312915399,7.31843305490429
,19,254.89411674882,237.155284652155,208.236417376462,189.001738466184,-1.34880538183234,3.75856769902612,2.35160506953889,5.65768824818815,7.76156863019878,3.94048927452923,7.88277409670263,3.18024199131924,162.287352089535,177.240139731125,86.7247057865661,110.761338044115,1.79332056345447,2.05243494155593,4.90025597146087,0.58938302610386,3.49413124646753,4.47887094836187,1.88894086489427,4.81849983640495,169.447481541764,154.604085630592,231.854490431022,233.953421263735,2.60595953518759,6.15209340456113,1.84958193377906,3.09782544175414,8.70327810110848,2.62912481086232,3.04569080024748,4.44796180407866,1.17982129227676,-1.49746649800591,0.593508384677079,1.58781328171517,7.07389370290321,4.82769871726532,2.69498636140861,4.80456834465804,5.0210810425383,4.75185533342346,2.74411694635091,6.65079585242802,438.757496541841,547.181595784835,2368.47945839919,2146.63052180021,1.18147967149434,3.73740286907832,3.69319555013271,4.96802245347271,4.79680658881534,-1.13415460848273,0.612334340484267,9.91263976185746,502.908680453875,586.352248824859,3144.31983038949,3126.84701817191,0.778631015785322,3.10774729708555,5.29729532032616,3.32722426850887,1.75378395898497,4.53480475556034,2.58453014118504,3.72003491497071,198.673744382522,192.574946902211,2850.70564161307,2814.87400875991,5.43087813939883,5.65806348311435,-0.307256352210516,4.07290944045553,6.45435328316762,8.43863469620692,0.466552059168407,0.900007508046656,5.73318854366971,5.92144437401066,2238.55142657167,2434.03833475149,6.01655830340769,4.41143942998588,1.60661587927007,5.93422841567735,-2.47869298166779,6.523583676204,9.97058767139424,7.2120204617645
,20,434.58889196523,412.662357738229,357.910068737403,329.057414355839,3.33198967693443,0.564179094684732,4.5083167703965,1.75223477899726,4.44270384720903,3.05562121092999,2.28756843229576,1.39887384710482,297.153754204423,306.251261390449,162.164338386315,202.607639634176,3.31737186727514,1.46301876386451,3.58615599492941,0.551024503613462,3.19813069102611,4.91702809904655,5.19831965791082,2.5387804473803,306.025082847793,289.418402518414,388.662460258656,397.938088770938,4.82212716683807,1.31931818908288,9.99057679168936,1.66193642386543,1.00717260866031,1.05663584510876,6.38997427660388,3.26458219803726,-2.59187514094083,-0.398817096375751,2.37782215491006,1.25402843581196,4.56936787458608,5.31653041535264,1.11274215942285,4.70139757353218,1.33181156416276,7.781977770092,2.02331937305462,0.161771023315396,689.368477366316,884.785016882642,2753.16606023312,2490.01137260877,7.85614267357141,4.51048609317922,-0.130342699324046,6.07132840644908,4.80390844734075,5.15633599014336,6.60871283398046,10.2595512812045,801.256395420447,941.073049272738,3454.01859989017,3447.81049315521,0.598122289788535,4.20931603031431,3.55531343311122,3.83862166344124,5.44327412287339,0.4039928208731,5.56171943134814,1.87377632573725,355.500060570998,338.089540021702,3195.5479996244,3161.62847793634,2.7745533743655,5.08459408595218,4.43906896870067,6.25315317993682,6.96297420522615,-2.28043251668896,-0.669906627326782,11.0508692972471,7.17362129131152,6.47327555353513,2429.74967432321,2638.05065352183,6.146852161487,3.61478962996944,5.59589816582638,6.99107967045484,-1.817749112618,2.42289326519949,7.16627060691462,5.14762108096193
,21,702.728038148565,693.773428364886,589.33270775203,537.245313686148,4.3268888318662,3.20288001597964,4.97572041845478,2.77412866149098,8.15260821447146,1.79246825491509,1.1875568889277,2.82664281114057,511.432102853447,523.70742753579,293.723213256077,360.498699658977,0.524683186992206,3.94897404221638,1.35806983225211,10.2715340050054,6.87155725037564,-1.28336540789405,5.57105633090032,4.6742945509418,529.325221851786,490.961413164351,606.592272994062,640.532588341649,3.74749444601912,1.42677932986635,7.10664306412536,7.97584637839327,4.15937839857543,2.29670415970122,3.75133547431005,3.23943009007189,2.29264848943149,0.914432157868305,1.7374789530636,1.04305506378068,2.06852437576117,4.25997488196617,8.31947591352809,6.84851153563113,0.628029101198081,-0.357822012021643,8.40988587079573,0.424695392850481,979.314503198024,1219.78036814763,3105.16846578463,2812.4890407469,3.96703332281231,4.74869641249006,5.42374572989911,4.86750283725405,2.75336962708025,3.66580245111572,2.40722232234475,3.03518638156538,1113.8449035216,1308.75681862201,3729.06379078475,3735.86604702343,7.10511557797099,2.12382997441364,2.36904883119587,3.00193668329575,3.40019092185821,5.5998357342055,4.39394194217311,4.87589649000074,588.626175226531,555.086438254588,3502.03876597506,3470.63991252871,4.00855023164195,3.91048205205061,3.2424084266122,3.23851605238815,4.57517806102169,3.24496142616044,0.312195121053719,3.79640969970842,9.33938293283381,11.255607440683,2609.08680891721,2830.41635650158,5.13952339402022,4.60849799022344,5.255550755488,-0.56117890273481,5.59536614869285,8.19966410601182,11.5224571823833,3.7295629014352
,22,1003.52814955783,1086.99041440111,875.910454176515,778.690155363232,2.9678688250392,1.71473118592803,-0.298150157092095,4.67194267530385,0.92258800087393,4.83312591253298,2.6960082688197,7.01931270784689,840.826741534653,849.193552780816,500.547301707987,600.678584412384,3.11233488134849,2.24431083742684,3.89154091951332,2.77652199397335,2.36183806632835,-1.61964083894873,-0.125814177490156,3.8652447823406,882.60934862099,797.033444246948,795.089132242054,890.802279935115,6.4226223247083,5.33910206246765,3.31271501753236,2.22026706701945,9.22451781538712,6.46170809976684,-4.20786772953397,0.493293888267544,0.882743481268335,3.49666189869367,0.50249330605584,2.23182879289425,3.96212745923549,1.51902969973889,1.05283982329183,1.49384583016035,-0.250229202449646,2.38289560470821,5.53557507882397,3.70441635572797,1242.28199375314,1544.4516965364,3417.83067155558,3096.55938603088,5.73150152329072,3.09299047464128,2.53201055015734,3.88234300348267,3.65354456219711,3.8516789495261,4.26637959451318,2.47514215075807,1414.63905490299,1658.57139357034,3963.99024990807,3978.99790202134,2.98616570638887,6.36357838945651,1.76983955831383,1.41268772934109,7.5885937878993,3.09755068542427,2.01391133179959,-3.75854715568994,943.722149447108,867.566714410676,3771.72841518934,3736.26319082405,3.66213050349415,2.65344365837746,4.07733707084935,6.6916207966965,1.01381300007142,0.732124760112129,5.91129798145721,9.33915442885427,12.5389183934385,28.4549865637728,2766.74309103059,2998.91732215733,-0.677425199696245,0.398632114193333,4.50516316471885,4.49891264460575,3.98537624403934,1.40781408287694,-2.11323492795509,4.30443025223849
,23,1276.36008371073,1467.22886808233,1136.36281951468,997.588941326359,3.74920049060529,3.29995852971661,1.7277408193072,2.06565528892224,-6.3875751658461,-1.67254839262068,0.305972303385715,1.87734660004799,1176.94962589745,1157.76690868451,777.862750578352,916.144022579871,-1.39051753132026,6.80089810578147,0.582763090348635,4.56303686584215,0.0714032610771937,2.49555781665595,0.452455867747631,2.20307256615979,1231.12949182572,1113.02053853594,951.036210606739,1095.06020918891,3.30836413372163,5.03551131629501,0.950724400426679,3.0565203763008,-0.59903387836539,4.11356090891968,2.35352311448787,2.30338630607048,1.41781386069761,10.437545526469,1.95841441635594,-0.543661412348683,2.07514945009871,2.55987840045191,3.83022851503711,4.04284972472033,1.91687285808757,2.9182104547499,1.08681617670436,2.13849433591622,1481.26272699806,1836.25204565529,3702.52356023992,3358.74332128764,-0.263241992822259,4.54866368631201,1.54432702981512,-5.51733540274017,-2.74750549162673,4.48457548816714,3.61927706540655,1.40424630453481,1683.49002993072,1970.50850879924,4175.63435503096,4198.93447400541,2.93720092048943,1.4643084743193,5.02988976545157,1.22760253588513,3.8343444907855,4.41579307934353,1.23512530080552,-0.182788942582192,1281.64688568465,1152.36358310413,4011.84250580012,3971.89059624322,1.78096787921731,-0.153196897860653,2.4683709408896,-0.502722370118136,2.11440355213244,2.14456748845032,0.0492949846252486,-3.23656736416979,30.4953362746674,52.7450853492523,2915.97908372063,3157.38320168709,5.03371861216692,3.44857453006853,1.94256197969207,1.1564164768738,6.09018634244103,1.95494805627732,2.05431066208394,2.83078148738969
,24,1512.95846908367,1818.99334209977,1360.28396708143,1186.35060518837,4.73119608257002,-1.32236286011675,0.907915154463353,4.36066207031581,-0.14413315628326,1.83101296899258,7.67457175969776,4.47249951122694,1488.38441110271,1432.1814621358,1003.92399926486,1178.85535308753,1.58109050898474,4.45535407826856,0.191498800385489,4.93600885287378,4.34849906787258,2.67628335407608,2.34775571876435,-1.12362498824723,1541.72701253404,1366.83499245046,1071.48956641603,1243.60939029732,1.94432956748369,4.12031058746197,4.42110669764406,2.871662162755,6.01974531213318,-2.98293034404333,-0.810091646498677,2.63366732328223,8.02126404465798,24.6684706076803,0.898101703432985,1.03054944928044,0.691018359637837,3.32820851374527,2.18711712818003,4.36484629410415,-0.991813168069257,-1.23004078394342,0.540498324715372,2.34978226367548,1697.64685018847,2108.12936686786,3955.21921422129,3592.8734878447,3.52793366178048,5.46923341067259,2.95048215150564,4.76698504448404,-1.47618089462958,3.5448511691643,1.30869059590123,7.0069085755199,1915.49521130558,2238.52271894165,4360.80423324931,4389.49535659289,1.04283471504959,-2.83923975917469,-1.14549355233112,0.364856562271143,2.78811902677444,2.94234362759835,8.3780987694654,1.61200714865345,1592.62985823995,1405.19845788886,4225.4998436421,4180.66289402587,5.61453202583061,6.15736070851835,4.81696963209606,3.23087609133563,7.30190030448512,3.32446350115015,2.0021906601728,1.49481039390139,60.0097400798013,90.7582858995252,3055.63868236717,3302.95515991465,2.20127207157157,2.03956777478015,4.81908591920546,2.29615622839492,5.95360754142757,5.84058416963717,7.78835737005511,0.743289192477732
,25,1732.16102388336,2127.02488681875,1566.61276371191,1359.64229170515,-2.49847063447942,5.60485907386237,1.69833396757303,1.95060164159577,5.2407941614315,0.182326087745878,3.43005102383131,-0.617929876358176,1743.43410196877,1651.79991135586,1177.16478387096,1373.25565839209,5.53261209987522,6.37232741411663,0.990611281535166,2.0204892138031,-0.136720010353656,1.86583274845998,4.64506678540465,9.84355085396464,1781.67660604266,1558.18962738622,1177.44878083298,1370.01957069396,-2.44461929253612,1.81973785008131,-1.81586134081999,-0.994353507433516,2.48411003064484,4.7118599254577,2.92700436709993,0.410923360580455,10.4588113609207,51.0794096102941,5.92492309056888,1.58842676443192,-0.844281910527116,1.33430109980964,2.38969907030742,0.531658241398873,1.12086019902836,3.32131529183016,6.7251941046211,-1.5013061435302,1904.6357976848,2367.99861559198,4178.58099313729,3807.84480644548,0.314842476847389,2.89329096996471,1.73781826961431,2.94124920951936,2.15350777476215,-1.62710484945319,0.686068364551829,-1.28543122834662,2134.2750527935,2495.23793906675,4524.57462695115,4560.262518166,-0.531676106020768,-1.8047791668132,2.75709949582551,0.939485447772313,-2.79232857915667,2.21074681153914,3.5949924300503,1.73424636210984,1862.8380219357,1628.29190440433,4417.28901682992,4363.57603245189,-1.79694111733806,6.61934812570689,1.85584284401557,0.604093725376515,3.7262795106235,0.456079934353966,3.25418476810228,5.27710976584876,112.48130742588,169.887081589252,3181.2681088621,3435.18461777579,5.14004031422201,-0.491452287740685,2.58354907763942,2.23400141623642,-0.344511894449624,1.73856071641694,3.90716602877092,2.56411606688653
,26,1936.94626765212,2406.27123985871,1762.16103976491,1523.82982829873,-1.28264631030333,0.678521137038842,-1.25040244783258,3.79688317173941,5.74404780506666,1.89710927796114,-0.547224555552475,-1.04472585632175,1953.33938957444,1846.3264476227,1291.93547494867,1505.38694972482,1.06980302667444,-4.33848287664523,3.53830251365662,4.43929050477436,2.27387756470034,7.07177083088618,-1.45779317663164,7.06599171887683,1974.87125376718,1723.74841384582,1279.52481804349,1490.46739428547,-2.51217150168986,3.05392151488604,-4.17651558258513,5.15952079615272,2.28618824870046,-0.759003715867493,2.00580721703409,3.14027223872836,16.9680163805515,97.2121095385423,7.26480470056049,1.53130918740635,7.9966653046381,3.11095636993741,3.67166094550248,-0.46229235398232,-0.227954064590449,-1.27587430593894,2.44730709014857,0.0194108855557715,2091.68394770303,2604.05839022758,4374.95089092961,3996.69080708795,3.95863133231705,6.79175099285521,4.83461505741207,-0.603159888590653,3.86819187018682,4.35046118412492,0.695615865678519,-2.21126163028976,2330.44033684485,2727.95932351595,4666.07981370372,4707.47354758721,3.41266676723399,3.91890239031954,4.64060970432092,0.20491744119181,0.360584027171171,2.47962343806603,3.15882047718651,-2.42181773706852,2115.41247148725,1842.76705965754,4580.97017386646,4526.03135255962,2.28436284908912,4.64133913386695,-1.36618348039156,5.42371339129841,0.875882290601112,4.52105508832301,0.701260370646651,3.57404156491202,195.981229922656,312.603242023801,3294.15172386537,3550.72900567477,4.30061590506511,0.0925364506747428,0.75674656332103,0.429513968418178,2.48416171633653,2.22124192328283,-0.234945841217723,-2.59841326014703
,27,2127.91412047016,2672.7811945635,1954.89425043183,1687.49508714934,3.08426708060142,2.85461858795952,2.66675168617667,0.693019372472008,0.576802785676591,4.96489971028041,-3.44896412955495,3.16314917218187,2151.72026461457,2037.1669000458,1393.65404292726,1624.52710966825,0.77003694236555,4.13276359357224,3.19849017346041,2.01245494794421,-2.64183739157897,0.395898465641494,1.10453728294306,5.26067815513125,2156.42363886608,1884.11570083159,1383.00858229291,1611.74531435292,3.39528684498509,1.07245959168768,2.48101078339823,2.87281265026058,4.29317618016557,-1.22880763930516,1.9908374599504,-4.52763295099976,33.8756935156302,180.711342027927,21.956192957648,7.14712636854847,0.465347896098137,7.44770402524136,-0.704938976130052,5.48882069218007,-1.64376094462614,-0.214258497365336,0.467388623526858,-0.139072467032747,2261.93007159229,2825.50478734057,4553.52690250347,4165.8564714128,-0.668610039779196,8.34035364136071,2.94107094594892,5.51666405281867,2.51169081955413,1.33372034235072,0.83817416158081,3.84865439818896,2511.02032418815,2943.48966800492,4794.78876379103,4842.57151996182,-2.79200633237315,-0.0330987392371753,5.00034240122932,1.57172510446799,-2.08026503254041,-1.0839648134729,2.73677787614952,7.11662700690295,2363.30696401281,2053.34158584426,4725.51397320326,4670.75403142589,4.59145872328736,-0.23854639163028,-0.0970248002217886,0.370813883022947,3.14615705995902,3.51919595556001,0.341552429917556,-3.39464628638007,340.451985253594,538.992936753326,3394.93410195947,3663.31047197817,0.546647267508888,-2.44898487864339,2.77751271695161,4.42829236888701,3.84167747061065,3.72854474705264,0.83667311261388,-0.223176997484643
